t_s,ia_ufv_pu,ib_ufv_pu,ic_ufv_pu,va_ufv_pu,vb_ufv_pu,vc_ufv_pu
0.00011,-0.00460097315107468,0.00204640536463859,0.00255456778643609,-0.0132081130995305,0.00742618970872855,0.00578192339080262
0.000115,-0.00513074255853881,0.00226052747370113,0.00287021508483768,-0.0141935438897766,0.00805120276525786,0.00614234112451775
0.00012,-0.00570727050439498,0.00249038294482369,0.0032168875595713,-0.0152333280403718,0.00871854845021848,0.00651477959015291
0.000125,-0.0063336789546182,0.00273673422094442,0.00359694473367378,-0.0163225578149906,0.00942681804135481,0.00689573977363637
0.00013,-0.00701303904534458,0.00300027350450795,0.00401276554083662,-0.017456400750693,0.0101746507919851,0.00728174995870737
0.000135,-0.00774837221133487,0.00328162424995221,0.00446674796138266,-0.0186301051115743,0.0109607316131227,0.00766937349845089
0.00014,-0.00854265089574389,0.00358134277689875,0.00496130811884514,-0.0198390055145233,0.0117837886925473,0.00805521682197574
0.000145,-0.00939489365652458,0.00389796741273902,0.00549692624378555,-0.0209510814595229,0.0125788674658919,0.00837221399363099
0.00015,-0.0103042833471694,0.00423007950125332,0.00607420384591608,-0.0219667133743509,0.0133472032939196,0.0086195100804313
0.000155,-0.011270099173407,0.00457627167264606,0.00669382750076091,-0.0228862017719321,0.0140899756943632,0.00879622607756895
0.00016,-0.0122917130781128,0.0049351485925538,0.00735656448555902,-0.0237098622437092,0.0148083505386912,0.0089015117050181
0.000165,-0.0133685863155195,0.00530532810894314,0.00806325820657638,-0.0244380206410385,0.0155034724374946,0.00893454820354385
0.00017,-0.0145041708021672,0.00568739507606708,0.0088167757261001,-0.0251984663233769,0.0162401863000784,0.00895828002329924
0.000175,-0.0157017865757013,0.00608184350370893,0.00961994307199237,-0.0259867079968329,0.0170171603743213,0.00896954762251023
0.00018,-0.016964684589633,0.0064891116258562,0.0104755729637768,-0.0267984661890742,0.0178331278317503,0.00896533835732254
0.000185,-0.0182960444292949,0.00690958465912149,0.0113864597701734,-0.0276295895149953,0.0186868405142106,0.00894274900078446
0.00019,-0.019698971132474,0.00734359731819583,0.0123553738142782,-0.0284760702688812,0.0195770726461268,0.00889899762275282
0.000195,-0.0211764917600353,0.00779143638462824,0.0133850553754071,-0.0293340485644585,0.0205026191557302,0.00883142940872616
0.0002,-0.0227315517660659,0.00825334332569406,0.0144782084403719,-0.0301998157283947,0.0214622939869975,0.00873752174139891
0.000205,-0.0243670112057848,0.00872951695310889,0.0156374942526759,-0.0310698171498674,0.0224549285286399,0.00861488862122702
0.00021,-0.0260856408206185,0.00922011611085543,0.0168655247097631,-0.0319406545647211,0.0234793701702884,0.00846128439443122
0.000215,-0.0278901180408869,0.00972526238114194,0.018164855659745,-0.0328090877535302,0.0245344809920434,0.00827460676148923
0.00022,-0.029783022947183,0.0102450427973669,0.0195379801498161,-0.0336720356385412,0.0256191365920181,0.0080528990465214
0.000225,-0.0317668342317629,0.0107795125529225,0.0209873216788404,-0.0345265767704645,0.0267322250550148,0.00779435171545278
0.00023,-0.0338419726102945,0.0113247925131438,0.0225171800971507,-0.0353062255990985,0.0277451988577014,0.0075610267413975
0.000235,-0.0360069034720289,0.0118791427868425,0.0241277606851865,-0.0359470832634825,0.0287255479854596,0.00722153527802278
0.00024,-0.0382601585444616,0.0124408388047903,0.0258193197396713,-0.0364514680766739,0.0296744375838963,0.00677703049277768
0.000245,-0.0406002972303507,0.0130082049395476,0.027592092290803,-0.0368217149422727,0.0305930400969442,0.00622867484532853
0.00025,-0.0430259007989638,0.0135796162830574,0.0294462845159063,-0.0370602123214389,0.0314824799072402,0.00557773241419869
0.000255,-0.0455355670842757,0.0141535000374793,0.0313820670467964,-0.0371693943474599,0.0323438389981946,0.00482555534926528
0.00026,-0.0481279054100668,0.0147283368030953,0.0333995686069715,-0.0371517381095207,0.0331781575170835,0.00397358059243718
0.000265,-0.0508015317650116,0.0153026617620573,0.0354988700029543,-0.0370097606461802,0.0339864343650674,0.00302332628111282
0.00027,-0.0535550642548909,0.0158750657513486,0.0376799985035423,-0.0367460155619519,0.0347696279144565,0.00197638764749536
0.000275,-0.0563890714471118,0.0164422436283339,0.0399468278187779,-0.0364268129044202,0.0354649332397159,0.000961879664702146
0.00028,-0.0593059618813531,0.0170049594439288,0.0423010024374243,-0.0361160636091146,0.0362031053907371,-8.7041781623022e-05
0.000285,-0.062307955027949,0.0175638951411355,0.0447440598868134,-0.0358116433888677,0.0369824668522948,-0.0011708234634279
0.00029,-0.0653971130891109,0.0181197172012621,0.0472773958878488,-0.0355115868901086,0.0378014399068978,-0.0022898530167892
0.000295,-0.0685753405089307,0.0186730787170739,0.0499022617918568,-0.0352140435643387,0.0386584533070617,-0.00344440974272162
0.0003,-0.0718443835816975,0.0192246207388146,0.0526197628428829,-0.0349172777311081,0.0395519541947868,-0.00463467646367972
0.000305,-0.0752058304749493,0.0197749734982496,0.0554308569766997,-0.0346196628899146,0.0404804091474723,-0.00586074625755815
0.00031,-0.0786611116743726,0.0203247575253895,0.0583363541489832,-0.0343196758243817,0.0414423049630659,-0.00712262913868635
0.000315,-0.0822115008472546,0.0208745846604668,0.0613369161867879,-0.0340158906729486,0.0424361494042749,-0.00842025873132573
0.00032,-0.0858581161174116,0.0214250589643079,0.0644330571531037,-0.0337069730224027,0.0434604718950818,-0.00975349887267933
0.000325,-0.089601921741005,0.0219767775310424,0.0676251442099626,-0.0333916740766306,0.0445138241584774,-0.0111221500818479
0.00033,-0.0934437301692869,0.0225303312078339,0.0709133989614529,-0.033068824951238,0.0455947807849465,-0.0125259558337065
0.000335,-0.0973842044811317,0.0230863052270037,0.074297899254128,-0.0327373311423865,0.0467019397221207,-0.0139646085797333
0.00034,-0.101423861165235,0.0236452797565231,0.0777785814087118,-0.0323961672154341,0.0478339226769431,-0.0154377554615102
0.000345,-0.105563073229121,0.0242078303753941,0.0813552428537272,-0.032044371755882,0.048989375422734,-0.0169450036668497
0.00035,-0.109802073609629,0.0247745284808855,0.0850275451287437,-0.031681042621513,0.0501669680046396,-0.0184859253831269
0.000355,-0.114140958857347,0.0253459416349729,0.0887950172223743,-0.0313053325307047,0.0513653948381653,-0.0200600623074627
0.00036,-0.118579693065588,0.0259226338576088,0.0926570592079795,-0.0309164450177314,0.0525833746966278,-0.0216669296788963
0.000365,-0.12311811201292,0.0265051658746563,0.0966129461382632,-0.0305136307813411,0.0538196505847095,-0.0233060198033678
0.00037,-0.127755927487023,0.027094095328423,0.1006618321586,-0.0300961844481892,0.055072989496494,-0.0249768050483067
0.000375,-0.132492731756761,0.0276899769587581,0.104802754798003,-0.029663441767922,0.0563421820577017,-0.0266787402897793
0.00038,-0.137328002158768,0.0282933627626095,0.109034639396158,-0.0292147772516704,0.0576260420530716,-0.0284112648014008
0.000385,-0.142261105764669,0.0289048021397858,0.113356303624883,-0.028749602260688,0.0589234058411477,-0.0301738035804618
0.00039,-0.147291304095159,0.0295248420324351,0.117766462062723,-0.0282673635468831,0.0602331316599123,-0.0319657681130307
0.000395,-0.152417757847647,0.0301540270654418,0.122263730782205,-0.0277675422419641,0.0615540988279001,-0.0337865565859331
0.0004,-0.157639531604965,0.030792899694552,0.126846631910413,-0.0272496532870245,0.0628852068465796,-0.035635553559555
0.000405,-0.162955598493735,0.0314420003685855,0.13151359812515,-0.0267132452896453,0.0642253744108316,-0.0375121291211873
0.00041,-0.168364844762433,0.0321018677115679,0.136262977050865,-0.0261579007910739,0.0655735383353081,-0.0394156375442335
0.000415,-0.17386607425084,0.032773038730041,0.141093035520799,-0.0255832369216851,0.0669286524054166,-0.0413454154837336
0.00042,-0.179458012724561,0.033456049050179,0.146001963674382,-0.0249889064188634,0.0682896861624286,-0.0433007797435659
0.000425,-0.185139312050457,0.0341514331886675,0.150987878861789,-0.0243745989778086,0.0696556236328958,-0.0452810246550882
0.00043,-0.190908554191263,0.0348597248605921,0.156048829330671,-0.0237400429023178,0.0710254620132159,-0.0472854191108987
0.000435,-0.196764255000221,0.0355814573268492,0.161182797673372,-0.0230850070196611,0.0723982103205838,-0.0493132033009221
0.00044,-0.202702915208546,0.0363132586012482,0.166389656607298,-0.0223455792179708,0.0736454408157787,-0.0512998615978079
0.000445,-0.208721082930462,0.0370519701948851,0.171669112735576,-0.0215240439015046,0.0747710378815816,-0.053246993980079
0.00045,-0.214815323073408,0.0377945801943529,0.177020742879055,-0.0206226411516778,0.0757787100291926,-0.0551560688775155
0.000455,-0.220982218867323,0.0385382211161427,0.182443997751181,-0.0196436139427976,0.0766720778295406,-0.0570284638867438
0.00046,-0.227218373432358,0.039280168383696,0.187938205048662,-0.0185892055744115,0.0774546621937438,-0.0588654566193333
0.000465,-0.233520411077945,0.0400178388137906,0.193502572264154,-0.0174616626412814,0.0781298837454426,-0.0606682211041644
0.00047,-0.239884978328255,0.0407487890964659,0.19913618923179,-0.0162632381224755,0.0787010625479927,-0.0624378244255184
0.000475,-0.246310697269498,0.0414746194469842,0.204836077822513,-0.0150599180288013,0.0792988651631297,-0.06423894713433
0.00048,-0.252796106888574,0.0421968537500648,0.21059925313851,-0.0138515492245939,0.0799215543686111,-0.0660700051440171
0.000485,-0.259339697015587,0.0429170053965619,0.216422691619025,-0.0126380855496891,0.0805674758780285,-0.0679293903283414
0.00049,-0.265939909662107,0.0436365783659433,0.222303331296164,-0.0114195458070779,0.0812349692808546,-0.0698154234737778
0.000495,-0.272595139847261,0.0443570677028671,0.228238072144394,-0.0101960213704688,0.0819223787924157,-0.0717263574219477
0.0005,-0.279303736235504,0.0450799599950566,0.234223776240448,-0.00896767800924561,0.0826280530839247,-0.0736603750746791
0.000505,-0.286064001612978,0.045806733861367,0.240257267751611,-0.00773475727121197,0.0833503449411991,-0.0756155876699879
0.00051,-0.292874193224519,0.046538860445546,0.246335332778973,-0.00649757751289368,0.0840876109918615,-0.0775900334789682
0.000515,-0.299732522994722,0.0472778039106843,0.252454719084038,-0.00525653455616946,0.0848382115104062,-0.0795816769542352
0.00052,-0.306637157657649,0.0480250219291878,0.258612135728461,-0.00401210195144633,0.0856005103047216,-0.0815884083532782
0.000525,-0.313586218820712,0.0487819661629948,0.264804252657717,-0.00276483083166622,0.086372874686699,-0.0836080438550325
0.00053,-0.320577782988856,0.0495500827287136,0.271027700260142,-0.00151534934586509,0.0871536755286963,-0.0856383261828324
0.000535,-0.327609881575511,0.0503308126423633,0.277279068933147,-0.000264361665144077,0.0879412874068217,-0.0876769257416764
0.00054,-0.334680500926793,0.0511255922384628,0.28355490868833,0.000987353441436975,0.0887340888310585,-0.089721442272496
0.000545,-0.341787582385185,0.0519358535583342,0.289851728826851,0.00223894445927539,0.0895304625614989,-0.0917694070207773
0.00055,-0.34892902241835,0.052763024702657,0.296165997715693,0.00348948940278864,0.0903287960090434,-0.0938182854118311
0.000555,-0.356102672837929,0.0536085301435362,0.302494142694392,0.00473799850161647,0.0911274817181592,-0.0958654802197778
0.00056,-0.363306341132017,0.0544737909916166,0.3088325501404,0.00598341728402398,0.0919249179285107,-0.0979083352125351
0.000565,-0.370537790933719,0.0553602252140998,0.315177565719619,0.007224630038861,0.0927195092115171,-0.0999441392503782
0.00057,-0.377794742646525,0.0562692477998762,0.321525494846648,0.0084604636339382,0.0935096671772403,-0.101970130811177
0.000575,-0.385074874245471,0.0572022708683896,0.327872603377082,0.00968969166507176,0.0942938112463467,-0.103983502911418
0.00058,-0.392375822271031,0.0581607037192789,0.334215118551752,0.0109110389069043,0.0950703694813047,-0.10598140838821
0.000585,-0.399695183030464,0.059145952820314,0.34054923021015,0.0121231860337197,0.0958377794705188,-0.107960965504238
0.00059,-0.407030514019054,0.0601594217316212,0.346871092287433,0.013324774575953,0.0965944892585852,-0.10991926383454
0.000595,-0.414379335571158,0.0612025109647088,0.353176824606449,0.0145144120759558,0.0973389583155603,-0.111853370391514
0.0006,-0.421739132748445,0.0622766177753208,0.359462514973124,0.0156906774047158,0.0980696585377765,-0.113760335942492
0.000605,-0.429107357470077,0.0633831358896812,0.365724221580396,0.0168521261999642,0.0987850752725815,-0.115637201472545
0.00061,-0.436481430886871,0.0645234551642229,0.371957975722648,0.0179972963850041,0.0994837083591919,-0.117481004744193
0.000615,-0.443858745998814,0.0656989611794306,0.378159784819384,0.0191247137271334,0.100164073177813,-0.119288786904947
0.00062,-0.45123667051262,0.0669110347689529,0.384325635743667,0.0202328973943605,0.100824701699231,-0.121057599093591
0.000625,-0.458612549933352,0.0681610514856521,0.3904514984477,0.0213203654693029,0.101464143527107,-0.122784508996412
0.00063,-0.46598371088159,0.0694503810067582,0.396533329874831,0.0223856403799962,0.102080966925461,-0.124466607305458
0.000635,-0.473345512035193,0.0707764813009239,0.402569030734269,0.0234909777828491,0.102546312674773,-0.126037290457621
0.00064,-0.480693407017862,0.0721370162314233,0.408556390786439,0.0246324966407751,0.102863645188101,-0.127496141828875
0.000645,-0.488022914619902,0.0735297874010274,0.414493127218874,0.0258064274506183,0.103036266900209,-0.12884269435083
0.00065,-0.495329621553974,0.0749527306833306,0.420376890870644,0.0270090723163537,0.103067408462902,-0.130076480779255
0.000655,-0.502609185650189,0.0764039132925541,0.426205272357634,0.0282368145988846,0.102960219216306,-0.131197033815192
0.00066,-0.509857339163676,0.0778815307850778,0.431975808378598,0.0294861227482795,0.102717768662144,-0.132203891410427
0.000665,-0.517069892165436,0.0793839039844404,0.437685988180996,0.0307535536668894,0.102343048186151,-0.13309660185304
0.00067,-0.524242735992711,0.0809094758351329,0.443333260157578,0.032035755701066,0.101838972785493,-0.133874728486558
0.000675,-0.531371846734402,0.0824568081912194,0.448915038543182,0.0333294712479056,0.10120838278715,-0.134537854035059
0.00068,-0.538455241316872,0.0840284837270421,0.45442675758983,0.0345678153736631,0.100581492730504,-0.135149308104167
0.000685,-0.545490921827597,0.0856269843025744,0.459863937525023,0.0357501527196146,0.0999561428372149,-0.135706295556828
0.00069,-0.552476912651646,0.087254754991534,0.465222157660112,0.036875855600928,0.0993302872401689,-0.136206142841096
0.000695,-0.559411265174623,0.088914203337549,0.470497061837074,0.0379443496336195,0.0987019062924628,-0.13664625592608
0.0007,-0.566292062103178,0.0906076979980382,0.47568436410514,0.0389551091128072,0.0980690185094359,-0.137024127622245
0.000705,-0.573117421684378,0.0923375673946385,0.480779854289739,0.0399076575139074,0.0974296814080702,-0.137337338921975
0.00071,-0.579885501807005,0.09410609839085,0.485779403416156,0.0408015677522634,0.0967819919883748,-0.13758355974064
0.000715,-0.586594503962253,0.0959155350041957,0.490678968958057,0.0416364620941589,0.0961240870942437,-0.137760549188399
0.00072,-0.593242677042337,0.0977680771595957,0.495474599882741,0.0424120117301277,0.0954541436626327,-0.137866155392759
0.000725,-0.59982832095695,0.0996658794902772,0.500162441466673,0.0431279360271041,0.0947703788658461,-0.13789831489295
0.00073,-0.606349790048994,0.101611050192112,0.504738739856882,0.0437840014787355,0.0940710501524652,-0.137855051631204
0.000735,-0.612805496292796,0.10360564993679,0.509199846356006,0.044380020375854,0.0933544551932671,-0.137734475569117
0.00074,-0.619193912259855,0.105651690848719,0.513542221411135,0.0449158492213772,0.0926189317392138,-0.13753478096059
0.000745,-0.625513573839148,0.107751135549965,0.517762438289184,0.045391386916073,0.0918628573992609,-0.137254244315332
0.00075,-0.631763082701138,0.109905896276936,0.521857186424202,0.0458065727431849,0.0910846493462737,-0.136891222089458
0.000755,-0.637941108496754,0.112117834071927,0.525823274424826,0.046161384181627,0.0902827639598141,-0.136444148141439
0.00076,-0.644046390784887,0.114388758051928,0.529657632732959,0.046455834578322,0.0894556964149772,-0.135911530993297
0.000765,-0.65007774068416,0.11672042475649,0.53335731592767,0.0466899707113057,0.0886019802266873,-0.135291950937988
0.00077,-0.656034042247034,0.119114537575751,0.536919504671283,0.0468638702754692,0.0877201867590469,-0.134584057034517
0.000775,-0.661914253556553,0.121572746259042,0.540341507297512,0.0469776393231088,0.086808924709453,-0.13378656403256
0.00078,-0.667717407548273,0.124096646503848,0.543620761044425,0.0470314096911328,0.0858668395770898,-0.132898249268222
0.000785,-0.673442612562079,0.126687779624246,0.546754832937833,0.0470253364463678,0.0848926131253798,-0.131917949571747
0.00079,-0.679089052630703,0.12934763229729,0.549741420333414,0.0469595953794232,0.0838849628476393,-0.130844558227061
0.000795,-0.684655987513753,0.132077636385234,0.552578351128519,0.0468343805765673,0.0828426414449768,-0.129677022021543
0.0008,-0.690142752487931,0.134879168830903,0.555263583657029,0.0466499020975193,0.0817644363249892,-0.128414338422509
0.000805,-0.695548757905916,0.137753551622966,0.55779520628295,0.0464063837854235,0.0806491691293495,-0.127055552914772
0.00081,-0.700873488537938,0.140702051827412,0.560171436710526,0.0461040612332515,0.0794956952978047,-0.125599756531056
0.000815,-0.706116502711559,0.143725881681031,0.562390621030528,0.0457431799287996,0.0783029036754602,-0.124046083604263
0.00082,-0.71127547867745,0.146822293564424,0.564453185113026,0.0453877171414826,0.0769422690823553,-0.122329986223837
0.000825,-0.716348272551688,0.149988698514953,0.566359574036735,0.0450355054742676,0.0754176020383909,-0.120453107512664
0.00083,-0.721332883257298,0.153222599082422,0.568110284174876,0.0446844748955644,0.0737325620475328,-0.118417036943099
0.000835,-0.72622744970388,0.156521586960889,0.569705862742992,0.0443326071207331,0.0718907467286582,-0.116223353849393
0.00084,-0.731030248149151,0.15988334123884,0.571146906910311,0.0439779400819729,0.0698956813360183,-0.113873621417991
0.000845,-0.735739689456946,0.163305626650764,0.572434062806182,0.0436185671266865,0.0677508194022626,-0.111369386528952
0.00085,-0.740352363680193,0.166788244396729,0.573564119283463,0.0433163597430007,0.0655232671838999,-0.1088396269269
0.000855,-0.744865096310508,0.170330971202865,0.574534125107643,0.0430670923267372,0.063213910047391,-0.106281002374129
0.00086,-0.749274911630106,0.173933591202724,0.575341320427382,0.0428666850582754,0.0608236568668717,-0.103690341925145
0.000865,-0.753580980986527,0.177593942834284,0.575987038152243,0.0426474358130822,0.0582896733420932,-0.100937109155177
0.00087,-0.757782559612045,0.181309977146445,0.5764725824656,0.0424079003123643,0.0556152634567525,-0.0980231637691159
0.000875,-0.761879016285171,0.185079723232516,0.576799293052655,0.0421466490734345,0.0528036276200689,-0.0949502766935036
0.00088,-0.765869830629826,0.188901286009868,0.576968544619958,0.041862312173982,0.0498579085126746,-0.0917202206866597
0.000885,-0.769754590144837,0.192772844267313,0.576981745877524,0.0415535743298307,0.0467811871394917,-0.0883347614693222
0.00089,-0.773534939874701,0.196696553851739,0.576838386022962,0.0411554520776407,0.043703931576569,-0.0848593836542096
0.000895,-0.777212520408027,0.200674427316844,0.576538093091182,0.0406691698481597,0.0406242486799241,-0.0812934185280857
0.0009,-0.780788998814593,0.204708399229057,0.576080599585535,0.0400959178703639,0.0375403724727714,-0.0776362903431318
0.000905,-0.784266067312203,0.208800326690502,0.575465740621701,0.0394368981070533,0.0344505767480514,-0.0738874748551061
0.00091,-0.787645441749075,0.21295198923194,0.574693452517135,0.0386933204484987,0.031353187375736,-0.0700465078242386
0.000915,-0.79092886021532,0.217165088688382,0.573763771526938,0.0378664045059612,0.028246583571529,-0.0661129880774892
0.00092,-0.794118081796223,0.221441249072538,0.572676832723685,0.0369573816064375,0.0251291988631364,-0.062086580469574
0.000925,-0.797214885471541,0.225782016448556,0.571432869022984,0.0359674968433964,0.0219995219823918,-0.0579670188257919
0.00093,-0.800221069163014,0.230188858808628,0.570032210354386,0.034898011152571,0.0188560976823212,-0.053754108834896
0.000935,-0.803138448930319,0.234663165955361,0.568475282974959,0.0337502033844539,0.0156975274736964,-0.0494477308581526
0.00094,-0.805968858313866,0.239206249393178,0.566762608920689,0.0325253723453006,0.0125224702760155,-0.0450478426213147
0.000945,-0.808714147820957,0.243819342232262,0.564894805588695,0.0312248387790416,0.00932964297840473,-0.0405544817574492
0.00095,-0.811376184550086,0.248503599108806,0.562872585441279,0.0298499472632445,0.00611782090655709,-0.0359677681698011
0.000955,-0.813956851946452,0.253260096125535,0.560696755820916,0.0284020679932691,0.00288583819246387,-0.0312879061857343
0.00096,-0.816458049680177,0.258089830816605,0.558368218863573,0.0268825984302564,-0.000367411955622755,-0.0265151864746347
0.000965,-0.818881693637244,0.262993722141088,0.555887971496156,0.0252929647899343,-0.00364297708485644,-0.0216499877050762
0.00097,-0.821229716011818,0.267972610509318,0.5532571055025,0.0236346233511842,-0.00694184543225055,-0.0166927779189351
0.000975,-0.823504065487433,0.273027257846342,0.550476807641091,0.0219090615651789,-0.0102649459623356,-0.0116441156028427
0.00098,-0.825706707493451,0.278158347696717,0.547548359796734,0.0201177989481504,-0.0136131485077204,-0.00650465044043391
0.000985,-0.827839624522329,0.283366485374786,0.544473139147542,0.0182623877431216,-0.0169872640115265,-0.00127512373159441
0.00099,-0.829904816492506,0.288652198164409,0.541252618328097,0.0163444133383886,-0.0203880448699712,0.00404363153158282
0.000995,-0.831904301141187,0.294015935571972,0.537888365569215,0.0143654944331747,-0.0238161853726845,0.00945069093950781
0.001,-0.833840114430928,0.299458069636269,0.534382044794659,0.0123272829433823,-0.0272723222376897,0.014945039294308
0.001005,-0.835712358365372,0.304974990121784,0.530737368243589,0.0102951871676948,-0.0308844822863553,0.0205892951186594
0.00101,-0.83752126052875,0.310563223260189,0.526958037268561,0.0082684961955475,-0.034648333220339,0.0263798370247895
0.001015,-0.839267140738866,0.31621936485436,0.523047775884505,0.00624662224189129,-0.0385596708632974,0.0323130486214033
0.00102,-0.840950410016622,0.321940078184776,0.519010331831846,0.00422905484905236,-0.0426143307352283,0.0383852758861774
0.001025,-0.84257156978078,0.327722092568073,0.514849477212707,0.00221536467230204,-0.0468081993740481,0.044592834701742
0.00103,-0.844131210947812,0.333562201957989,0.510569008989823,0.000205201492467396,-0.05113721466717,0.0509320131747006
0.001035,-0.845630012916643,0.339457263576723,0.506172749339919,-0.00180170815898792,-0.0555973659349952,0.0573990740939831
0.00104,-0.847068742425758,0.345404196577666,0.501664545848092,-0.00380556362866043,-0.0601846939998116,0.0639902576284746
0.001045,-0.848448252271545,0.351399980740548,0.497048271530997,-0.00580649300261665,-0.0648952912440752,0.0707017842466896
0.00105,-0.8497675272956,0.357443607782546,0.492323919513054,-0.00774083284669178,-0.0696615783184431,0.0774024111651335
0.001055,-0.851025741945801,0.363534020972594,0.487491720973207,-0.00961100605131132,-0.0744821787621288,0.0840931848134388
0.00106,-0.852222224828371,0.369670147625618,0.482552077202752,-0.0114192822325306,-0.0793556759935979,0.0907749582261298
0.001065,-0.853356455458369,0.375850899264479,0.477505556193889,-0.01316782595065,-0.0842806579622594,0.0974484839129089
0.00107,-0.854430013711793,0.382073218943026,0.472356794768767,-0.0149224185389509,-0.0893194352839371,0.104241853822889
0.001075,-0.855444517358912,0.388334140349269,0.467110377009642,-0.016682587632669,-0.0944681669598439,0.111150754592511
0.00108,-0.856401652248518,0.394630754118722,0.461770898129796,-0.0184478545220268,-0.099723103845522,0.118170958367546
0.001085,-0.857303169932619,0.400960206569882,0.456342963362738,-0.0202176938946354,-0.105080544456112,0.125298238350749
0.00109,-0.858150884811597,0.407319698784935,0.450831186026662,-0.0219915434491825,-0.11053684061655,0.132528384065734
0.001095,-0.858946671111328,0.413706485728836,0.445240185382492,-0.023768807984842,-0.116088397587668,0.13985720557251
0.0011,-0.859692459706469,0.420117875398786,0.439574584307683,-0.0255488633111133,-0.121731674038911,0.147280537350019
0.001105,-0.860392187388342,0.426555133181101,0.433837054207241,-0.0273947836225314,-0.127335734878522,0.154730518501053
0.00111,-0.861049734254419,0.433019362746904,0.428030371507515,-0.0293034701842673,-0.132902001207251,0.162205471391518
0.001115,-0.861668953828257,0.439511572678932,0.422157381149325,-0.0312718981633875,-0.138431763679602,0.169703661842988
0.00112,-0.862253670703341,0.446032678388453,0.416220992314888,-0.0332970754033946,-0.143926271634311,0.177223347037704
0.001125,-0.862807677801272,0.452583503472857,0.410224174328415,-0.0353760508619759,-0.149386722515007,0.18476277337698
0.00113,-0.863334733565247,0.45916478112362,0.404169952441627,-0.0375059173285746,-0.154814262312825,0.1923201796414
0.001135,-0.863838559111531,0.465777155596088,0.398061403515443,-0.0396838137801497,-0.160209986283853,0.199893800064004
0.00114,-0.8643228353556,0.472421183739212,0.391901651616388,-0.0419069274818124,-0.165574939702297,0.207481867184108
0.001145,-0.864787294978213,0.47909538400703,0.385691910971183,-0.0440450495962806,-0.170973841755337,0.215018891351619
0.00115,-0.865231837833786,0.485798297241947,0.379433540591839,-0.0461003250276277,-0.176405212209962,0.22250553723759
0.001155,-0.865656460708138,0.49252845467199,0.373128006036148,-0.0480747681249637,-0.1818676150334,0.229942383158365
0.00116,-0.866061251852996,0.499284378324306,0.36677687352869,-0.0499703530113904,-0.187359614580619,0.23732996759201
0.001165,-0.866446386162323,0.506064581775977,0.360381804386346,-0.051789003968341,-0.192879781631196,0.244668785599537
